日期,股票代码,股票名,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-05-29,873169,七丰精工,29.1,29.45,29.9,29.06,60200,177716795.28,2.87,0.65,0.19,11.85
2025-05-29,430425,乐创技术,31.79,32.66,32.78,31.75,23044,74847196.39,3.24,2.7,0.86,5.45
2025-05-29,301311,昆船智能,18.9,19.2,19.5,18.8,103882,199243903.0,3.69,1.11,0.21,11.91
2025-05-29,300946,恒而达,71.6,68.4,72.0,68.18,68304,475352072.0,5.4,-3.36,-2.38,12.09
2025-05-29,302132,中航成飞,76.83,77.56,78.18,76.57,195081,1511244167.0,2.07,-0.37,-0.29,3.3
2025-05-29,300607,拓斯达,34.28,34.28,34.94,34.06,276930,952198951.0,2.57,0.0,0.0,8.2
2025-05-29,300581,晨曦航空,13.42,13.72,13.72,13.16,392324,530609622.0,4.18,2.39,0.32,7.13
2025-05-29,688552,航天南湖,32.05,32.63,32.85,32.01,93635,304355805.0,2.59,0.55,0.18,10.78
2025-05-29,688648,中邮科技,58.01,68.48,71.43,58.01,121119,791398819.0,22.48,14.69,8.77,18.32
2025-05-29,301302,华如科技,23.01,23.81,23.91,22.95,65656,155390318.0,4.14,2.76,0.64,7.79
2025-05-29,301662,宏工科技,75.0,73.01,76.62,72.95,39172,291127149.0,4.76,-5.26,-4.05,24.83
2025-05-29,871263,莱赛激光,17.78,19.23,19.58,17.76,83720,158330793.2,10.04,6.13,1.11,16.13
2025-05-29,833943,优机股份,23.89,26.03,26.06,23.76,81863,208314034.76,9.62,8.87,2.12,19.87
2025-05-29,300643,万通智控,20.93,23.49,23.73,20.93,223701,513517908.0,13.33,11.86,2.49,9.72
2025-05-29,688511,*ST天微,17.03,17.17,17.5,16.9,10497,18040066.0,3.52,0.82,0.14,1.02
2025-05-29,300949,奥雅股份,37.55,38.08,38.09,36.99,14009,52902721.0,2.95,2.04,0.76,4.08
2025-05-29,300726,宏达电子,33.25,33.84,33.87,33.2,34112,114824741.0,2.01,1.65,0.55,1.6
2025-05-29,688115,思林杰,41.4,41.67,42.56,40.9,6040,25329024.0,4.01,0.56,0.23,1.43
2025-05-29,833454,同心传动,16.72,17.25,17.26,16.29,43763,74170140.14,5.96,5.96,0.97,6.93
2025-05-29,300652,雷迪克,83.01,79.98,84.42,78.9,54345,436691728.0,6.69,-3.05,-2.52,5.9
2025-05-29,871753,天纺标,28.4,29.09,29.2,28.4,10315,29884485.17,2.82,2.54,0.72,3.28
2025-05-29,300587,天铁科技,5.66,6.02,6.09,5.65,504490,300424938.0,7.71,5.43,0.31,4.94
2025-05-29,301251,威尔高,32.8,33.47,33.48,32.77,28527,94883667.0,2.17,2.29,0.75,5.29
2025-05-29,688165,埃夫特-U,24.03,24.2,24.46,24.02,100348,243212382.0,1.83,0.58,0.14,1.92
2025-05-29,301325,曼恩斯特,53.34,54.07,54.53,53.01,25911,140014408.0,2.85,1.37,0.73,4.48
2025-05-29,688081,兴图新科,18.91,19.13,19.24,18.55,13049,24767905.0,3.67,1.81,0.34,1.27
2025-05-29,833171,国航远洋,10.3,10.51,10.98,10.03,534841,558403301.31,9.39,3.85,0.39,18.64
2025-05-29,300866,安克创新,103.0,103.5,105.94,102.41,57786,601396185.0,3.49,2.27,2.3,1.94
